Lat,Long,Ocean,Cr_nmol/kg,sst_09,sst_10,sst_11,sst_12,Year,sst_01,sst_02,sst_04,sst_05,sst_06,sst_07,sst_08,sst_03,yearly_mean_sst
25.98333333333333,-47.13333333333333,Atlantic,2.954285714285714,27.584831,27.81899,26.07904,25.016533,2020,23.749474,23.064125,24.300875,25.047781,25.648249,26.015001,27.889597,23.151371,25.447157
26.14,-35.19483333333334,Atlantic,2.8124520083911744,26.118082,26.463507,24.582375,23.653307,2020,22.822298,22.482887,22.997334,24.382862,24.749249,24.650244,25.639475,22.552782,24.257868
30.0,-140.0,Pacific,3.855384615384615,24.942,24.541975,22.197958,20.676775,2020,18.929476,18.775904,18.313446,20.087297,22.270834,21.949636,22.941412,17.645443,21.106012
32.16666666666666,-64.5,Atlantic,2.985199082760058,27.958,26.17028,23.95854,22.34355,2020,20.491814,19.953232,20.266376,21.599033,23.808167,27.78734,29.611532,20.559313,23.708933
32.2,-64.5,Atlantic,2.9,28.1415,25.917377,24.025667,22.184233,2020,20.308872,20.034195,20.18604,21.060442,23.844666,27.658466,29.679113,20.352957,23.616129
32.66666666666666,-29.41666666666667,Atlantic,4.35,25.5725,24.139757,22.140541,20.002783,2020,20.47262,19.844439,20.33625,21.685604,22.386415,24.093428,25.456854,19.43512,22.130524
33.36666666666667,-27.5,Atlantic,2.9729166666666664,25.683916,23.491573,21.864708,19.574274,2020,20.132822,19.94474,20.056166,20.703348,21.673832,23.474796,25.694273,19.92762,21.851837
34.0,-158.0,Pacific,3.193636363636364,26.214333,24.28129,22.01658,18.583792,2020,15.983548,16.67431,17.316793,17.891544,22.554333,24.52996,25.516733,16.815805,20.698252
34.11666666666667,-41.73333333333333,Atlantic,3.11,26.776747,24.689878,22.736208,20.78895,2020,18.538427,18.330473,19.03607,20.061369,22.96625,25.737982,27.440968,18.837864,22.161766
34.23,-120.03,Pacific,2.5625,19.6135,20.131733,15.977708,14.801127,2020,15.289354,15.185172,15.1849985,15.129839,16.751999,17.86379,19.040888,14.733387,16.641958
35.7,-40.76666666666667,Atlantic,2.9678571428571425,25.978832,24.089153,22.452044,20.699032,2020,17.937662,17.943876,19.113499,19.549597,21.838665,25.393831,26.733532,18.737984,21.705643
35.92283333333334,-26.87926666666667,Atlantic,2.6555652751315826,24.251415,22.575726,20.486376,17.988024,2020,18.636936,18.49862,17.695707,18.59492,20.689083,22.553102,24.455978,18.32359,20.39579
35.93333333333333,-5.566666666666666,Mediterranean,3.0066666666666664,19.679665,19.679394,18.748207,18.030966,2020,16.615404,16.665604,16.979542,17.98004,20.08675,20.752058,21.677378,16.42266,18.609804
36.16666666666666,15.58333333333333,Mediterranean,3.1866666666666665,26.260414,23.131853,20.533915,17.741613,2020,15.274274,15.39681,17.00325,20.18137,22.984917,26.762863,27.61012,15.23742,20.676569
37.95,-31.26666666666667,Atlantic,3.105,23.721584,21.33238,19.449413,17.891733,2020,16.98137,16.966293,16.759123,17.27391,19.529665,22.869394,24.92102,16.92258,19.551538
39.43333333333333,-23.23333333333333,Atlantic,2.873,21.683342,20.23285,18.863792,16.495768,2020,16.179462,15.969253,16.450209,17.11766,18.884832,22.343546,23.547213,16.787458,18.71295
39.98333333333333,6.5,Mediterranean,3.2577777777777777,25.620165,22.110886,19.5685,16.700241,2020,14.986128,15.096206,16.617125,19.430683,22.419668,25.140564,27.142015,15.099839,19.994333
41.99716666666666,-158.0085,Pacific,3.0271428571428567,19.9985,15.47387,13.775639,11.3032255,2020,9.998386,9.725172,11.386916,11.378105,13.340916,19.594032,21.819273,9.545524,13.9449625
42.24181666666667,-19.1961,Atlantic,2.7699134028822447,19.44636,18.223064,17.39779,15.161572,2020,15.382863,13.588377,14.635917,15.870645,17.282001,20.209396,21.969313,14.173789,16.94509
45.0,145.0,Pacific,3.3052264808362373,17.344,12.892217,8.143458,3.2410486,2020,-0.04283874,-1.6288888,0.6800833,4.837702,9.96425,15.592175,16.503265,-0.86819446,7.2215233
46.0,-158.0,Pacific,3.1285714285714286,15.003722,12.247,11.339,8.692903,2020,6.849328,7.3006034,7.7524543,9.0854025,11.28225,14.726949,15.989084,7.42043,10.64076
46.07166666666667,-129.9283333333333,Pacific,5.25703564727955,18.220833,16.906532,13.451166,11.188468,2020,9.756976,9.391796,9.690042,11.675241,13.805666,14.626102,18.123146,8.860631,12.974716
47.2434,-9.33188333333333,Atlantic,2.8271901147291607,18.389584,15.862541,14.117945,12.57125,2020,11.223063,11.675727,12.389598,13.667056,15.638416,17.673788,19.191936,11.892742,14.52447
49.566,-138.667,Pacific,2.974634146341464,15.451667,13.930081,11.290082,9.099677,2020,8.259947,7.5490227,7.708486,8.46516,10.263999,12.996452,14.234355,6.808992,10.504827
50.0,-145.0,Pacific,3.6784019415902725,14.09525,12.334275,9.979334,8.146129,2020,7.4267206,7.039138,7.6290965,8.384477,9.765248,11.75879,13.618065,6.510806,9.723944
50.00166666666667,-145.0,Pacific,3.095,14.09525,12.334275,9.979334,8.146129,2020,7.4267206,7.039138,7.6290965,8.384477,9.765248,11.75879,13.618065,6.510806,9.723944
54.5,-48.46,Atlantic,2.942720047983206,10.998667,8.302849,5.5187774,4.8077955,2020,3.6792471,3.1051722,3.071611,4.5035486,6.1229997,9.768626,12.432304,2.839516,6.262593
55.0,-147.2158333333333,Pacific,3.25,12.66875,9.655492,7.475344,5.1413307,2020,5.2032256,4.2274137,4.8465,6.760806,8.899,12.187742,12.948387,3.8604836,7.8228726
69.5,-137.9833333333333,Arctic,1.730899048197846,4.9461317,2.0544198,,,2020,,,-0.9799999,1.3904166,5.3839164,9.101774,11.175405,-0.97999996,4.011508
69.66666666666667,-138.15,Arctic,1.884756741370988,4.251611,2.1383333,,,2020,,,,1.6824999,5.7341666,8.736129,10.54871,,5.5152416
69.81666666666666,-138.3333333333333,Arctic,1.827060106431059,4.046583,1.2887499,,,2020,,,,1.405625,5.82325,6.917984,10.325967,,4.9680266
70.0,-138.0,Arctic,1.90398895301763,3.8651946,1.08125,,,2020,,,,0.5525,5.4432507,6.912016,9.811398,,4.6109347
71.1,-139.0166666666667,Arctic,1.9953419583391834,0.42113635,-0.6875,,,2020,,,,0.55125,1.4163636,0.4105914,2.6227417,,0.78909713
72.51666666666667,-136.6833333333333,Arctic,2.416847930261436,-0.38035712,-0.10249999,,,2020,,,,,1.155,0.8459677,1.2241397,,0.54845005
72.8,-159.62,Arctic,1.6675,1.8370278,1.6239166,,,2020,,,,0.59749997,0.90681815,0.52038467,1.4433333,,1.1548301
74.63333333333334,-137.3333333333333,Arctic,2.839956586487576,-0.99749994,,,,2020,,,,,0.93375,0.45883057,-0.23375,,0.04033265
85.13,-150.1,Arctic,2.4526086956521738,,,,,2020,,,,,0.44500002,2.0734615,2.8562498,,1.7915703
-67.29,163.536,Southern Ocean,3.835823175579897,,,,,2021,-0.12969203,-1.2633064,-0.2821212,,,,,-1.0622221,-0.6843355
-67.189,145.721,Southern Ocean,3.7810159689477536,,,,,2021,,,,,,,,,
-67.1,167.36,Southern Ocean,3.858050465689068,,,,-0.8652381,2021,-0.5264516,-0.87512094,-0.1814,,,,,-1.0324957,-0.6961413
-63.963,-66.242,Southern Ocean,3.8113168770861883,-1.5864,-1.3934274,-0.6811111,-0.06657258,2021,1.1850604,0.8261291,-0.06841665,-0.4015,,,,1.8938978,-0.03248225
-59.611,148.64,Southern Ocean,3.78023700507115,-0.9749166,-0.5183602,-0.39241663,0.6261693,2021,0.87739784,1.8344624,1.16225,0.44247314,0.24580555,-0.2613889,-0.88467735,2.5189514,0.38964584
-59.6,-67.92,Southern Ocean,3.63,2.1320832,2.4509275,2.6987498,3.167762,2021,4.766129,3.563024,3.802333,2.9230466,2.2444165,1.8158871,2.157594,5.501693,3.1019707
-59.6,-67.919,Southern Ocean,3.71209750575196,2.1320832,2.4509275,2.6987498,3.167762,2021,4.766129,3.563024,3.802333,2.9230466,2.2444165,1.8158871,2.157594,5.501693,3.1019707
-54.83,-95.68,Southern Ocean,3.6659999999999995,5.193611,5.2373385,5.6827497,6.1396503,2021,6.803387,7.1973786,6.404833,4.959919,5.7395005,5.405564,5.3913713,7.75379,5.9924245
-53.583,149.298,Southern Ocean,3.489904376667043,5.215393,5.0577016,5.518916,6.177951,2021,8.256895,7.1262226,5.933972,5.319516,6.2348337,7.0962267,6.598656,7.4388304,6.3312593
-53.2,-118.13,Southern Ocean,3.6333333333333333,4.4214582,4.7873116,4.8436947,6.1022577,2021,6.755887,6.796599,5.7945275,5.1838307,4.8715415,5.0532255,4.440363,7.1810617,5.5193133
-50.99,-72.04,Southern Ocean,3.71,,,,,2021,,,,,,,,,
-49.906,141.931,Southern Ocean,3.3225,8.348207,8.912742,8.989166,8.790484,2021,9.971047,9.9613695,9.349639,8.318587,7.4372916,8.216048,8.350766,9.48125,8.8438835
-49.393,150.389,Southern Ocean,3.244285714285714,7.5568333,8.407043,8.647583,8.962654,2021,10.899919,9.512419,8.888667,7.956855,7.2835,7.539758,8.719355,9.7914505,8.680503
-47.0,141.9,Southern Ocean,3.514688225129975,10.197874,10.2055645,10.132499,10.348427,2021,12.093683,11.75625,11.576527,11.666411,9.619833,9.13004,9.068589,11.684516,10.623351
-46.97,141.93,Southern Ocean,2.9738178106991984,10.197874,10.2055645,10.132499,10.348427,2021,12.093683,11.75625,11.576527,11.666411,9.619833,9.13004,9.068589,11.684516,10.623351
-45.7,153.5,Southern Ocean,3.4626901228000735,11.503249,11.300404,12.731167,13.082581,2021,13.424919,13.637459,13.443333,11.374516,11.422041,10.948669,10.267741,13.165725,12.191817
-41.9,-35.43,Atlantic,2.9048153040828515,11.468612,13.388104,14.865749,15.288105,2021,16.897661,18.407984,16.0635,11.338306,11.589207,11.062137,10.348292,16.655443,13.947758
-40.4,153.9,Pacific,3.1583256230805192,14.18525,14.805363,17.077751,17.95766,2021,19.388912,19.529518,18.742083,17.35871,15.36054,15.686409,14.96359,18.577702,16.969458
-40.36,-31.04,Atlantic,2.926442647019276,12.592902,13.489396,14.857251,16.220726,2021,17.70371,17.765806,17.778666,15.382096,13.87725,13.713952,12.233225,17.220928,15.236327
-40.3,153.5,Pacific,4.81,14.388291,15.030564,16.67725,18.002298,2021,19.117136,19.19157,18.471,17.674234,15.9042635,15.857661,15.126574,19.058184,17.041586
-34.67,154.55,Pacific,3.504695380939145,18.181084,20.83734,21.533915,23.340364,2021,25.06762,24.036812,23.434416,21.939232,20.270834,19.324959,19.942741,25.002056,21.90928
-32.5,-175.0,Pacific,3.9383774735489814,17.641958,18.3775,20.890833,21.725378,2021,22.524797,22.231518,22.138666,19.914343,18.62829,17.652258,17.67383,22.813951,20.184443
-32.5,180.0,Pacific,3.126575779524156,17.408123,18.08266,20.485834,22.29516,2021,23.151653,22.473871,21.515583,20.326975,18.635376,17.383469,16.565767,22.806856,20.094278
-30.0,155.0,Pacific,3.1625591137119584,21.376333,21.4502,22.099165,26.014275,2021,25.08238,25.821775,23.334913,22.436653,22.291208,20.902983,20.198992,26.005484,23.084532
-30.0,160.0,Pacific,3.2097407291094324,20.171457,20.205645,21.730665,23.51715,2021,24.589516,25.178185,23.440916,22.642378,21.372458,20.096853,20.41262,24.362782,22.310053
-30.0,165.0,Pacific,3.6301483198021893,18.706167,20.225445,21.449083,23.428024,2021,23.224398,23.901814,23.231665,21.550444,19.965208,19.310484,18.948427,24.60117,21.545195
-30.0,170.0,Pacific,3.4696973419068704,18.192541,19.213709,20.920277,22.892176,2021,23.228308,23.699678,22.95775,21.779476,19.959833,19.284395,18.436895,23.55923,21.177023
-30.0,175.0,Pacific,3.1924015710686833,18.687958,18.737219,21.440832,22.85496,2021,24.723227,24.291288,23.072832,21.024113,19.57154,19.279232,19.13508,24.355282,21.43113
-26.25,-103.96,Pacific,3.295,19.88079,20.616373,22.009583,22.561129,2021,24.23621,25.35177,24.182749,22.793386,21.714582,20.657179,20.165926,25.088024,22.43814
-23.72578333333333,-24.92083333333333,Atlantic,2.8862909263908265,21.862751,22.388023,23.219872,24.154676,2021,27.137136,27.605646,26.384499,25.17625,23.599707,21.624998,21.370926,27.37649,24.32508
-21.56666666666667,-114.3,Pacific,4.699999999999999,22.174875,22.42266,22.922083,23.78633,2021,25.26758,26.333748,25.710917,25.218388,24.203957,23.373104,22.72246,26.811289,24.245615
-21.38333333333333,-114.2833333333333,Pacific,5.114285714285714,22.02075,22.418186,23.070417,23.800564,2021,25.334597,26.287903,25.621248,25.23004,24.270914,23.30617,22.757542,26.69488,24.234434
-16.819,-72.841,Pacific,2.6566666666666667,16.514162,17.466864,18.44636,20.154474,2021,21.577944,20.457056,19.496248,18.738266,17.44047,17.139233,16.745848,22.592703,18.89747
-15.999,-76.998,Pacific,3.76,16.455166,16.786074,18.666252,20.89879,2021,22.988752,24.958426,21.161499,19.800604,18.531097,17.758352,17.059483,23.996695,19.921766
-14.0,-99.0,Pacific,3.5985996122424173,21.788416,21.703346,21.683414,22.25949,2021,22.420889,24.36262,24.606749,24.207378,23.006708,23.08726,22.445442,25.036007,23.050644
-14.0,-77.06,Pacific,5.3475,16.13279,16.725685,18.451416,19.400564,2021,20.740564,20.11492,19.040667,19.089798,19.020874,17.588064,16.82,22.690163,18.817957
-13.666,-76.785,Pacific,2.766666666666667,15.757499,15.916209,17.36808,18.087257,2021,19.343143,19.835726,18.43125,18.26032,18.804834,17.580807,16.655565,21.736088,18.148066
-12.363,-77.0,Pacific,2.1550000000000002,16.350582,17.071156,17.974916,19.303185,2021,20.625162,22.00988,19.780916,18.67715,19.01072,18.024717,17.045483,22.580643,19.037874
-12.0481,-78.3143,Pacific,2.633326026071368,16.029741,17.279356,18.953,20.869152,2021,23.29863,23.037218,20.6785,19.64059,19.244959,18.992847,17.345785,24.215563,19.965445
-12.0471,-77.4325,Pacific,2.342040085557373,16.003208,16.068186,16.941668,19.063951,2021,20.850927,21.754797,19.226665,18.603815,19.70037,18.623386,17.00914,22.85028,18.891367
-12.0451,-77.657,Pacific,2.7913146662115818,16.080957,16.348024,17.543667,19.284904,2021,21.605362,22.126856,19.557415,18.825644,19.718304,18.5532,16.66836,23.256008,19.130728
-12.0449,-77.3761,Pacific,2.746059475986703,16.003208,16.068186,16.941668,19.063951,2021,20.850927,21.754797,19.226665,18.603815,19.70037,18.623386,17.00914,22.85028,18.891367
-12.0448,-78.1669,Pacific,3.607777993342297,16.167543,17.130804,18.643583,20.591774,2021,23.088024,22.718266,20.339417,19.45238,19.62704,18.7436,17.044193,23.831007,19.78147
-12.0446,-77.7099,Pacific,2.525425829219805,16.224583,16.553467,18.086,19.724314,2021,22.34746,22.221933,19.78075,18.849236,19.743235,18.334408,16.740376,23.412176,19.33483
-12.01,-79.2,Pacific,3.5559957419451718,17.217138,18.119406,19.549334,21.267097,2021,23.66762,24.584232,21.867334,21.338264,20.208044,19.401533,18.107016,26.51649,20.986958
-11.9999,-84.0,Pacific,3.472942293926747,18.52054,19.547338,20.294527,21.182299,2021,24.187057,26.2477,25.360416,23.45149,21.787333,20.748884,19.179396,26.652216,22.263268
-10.67,-25.01,Atlantic,2.9176770642337257,25.576416,26.153023,26.415833,26.639555,2021,26.444273,27.22238,27.8995,27.537136,27.057833,26.249638,25.638021,28.104233,26.744822
-10.001,-78.38,Pacific,1.9833333333333332,16.417845,15.996895,16.794916,17.46133,2021,18.437662,21.24125,18.862667,19.029434,19.263792,18.626682,17.27863,21.411413,18.401876
-9.999,-79.134,Pacific,3.022,17.255133,16.93199,18.5765,19.524233,2021,21.400724,22.830685,20.305416,19.988064,20.391596,19.632584,18.400526,24.722095,19.99663
-9.922,-80.224,Pacific,3.42,18.765001,17.90355,19.81475,21.471128,2021,23.3648,25.388992,24.427248,21.711655,20.298523,19.927069,18.976826,27.04004,21.590797
-9.0,-85.833,Pacific,4.12,20.18125,20.501049,21.159582,21.844435,2021,24.906813,27.028992,26.617668,24.912619,23.76322,22.308346,21.018816,27.772137,23.501244
-8.41,-24.98,Atlantic,2.829815369967665,26.207415,26.50782,26.71558,26.411413,2021,26.751734,27.407137,27.826668,27.64028,27.349207,27.04629,26.519838,28.623869,27.083939
-8.0,-79.845,Pacific,2.3633333333333333,16.999681,16.736652,18.348999,19.020805,2021,20.320726,23.213305,19.501667,19.195847,19.372623,19.752579,17.90613,23.184233,19.46277
-3.583,-85.833,Pacific,3.9299999999999997,20.01257,19.45183,20.633581,21.062662,2021,23.935686,27.172983,24.00733,23.345928,23.290459,22.481531,20.84907,27.732836,22.831373
-2.9625,-25.6148,Atlantic,2.595360888888889,26.247292,26.942259,27.003666,26.57597,2021,26.457985,27.841736,28.074415,28.267338,27.396168,27.044598,26.306332,29.630564,27.315691
1.68,-25.01,Atlantic,2.7292743130922723,27.201292,28.259838,28.087334,27.18113,2021,27.365765,27.73863,28.379,28.289074,28.299042,27.692017,27.660685,30.042784,28.01638
2.433333333333334,-102.0,Pacific,4.3,25.389765,24.838537,25.09475,23.849314,2021,25.754032,28.085243,27.358831,26.321533,26.013123,25.97985,25.263521,27.814838,25.980278
11.83333333333333,-103.8333333333333,Pacific,3.1154545454545457,27.945662,28.893307,28.341667,28.255926,2021,28.192257,28.814354,29.740332,30.05504,29.312082,29.360363,28.38992,29.288225,28.88243
12.0325,-28.9805,Atlantic,2.606471166666667,27.880833,27.372337,27.630583,26.21282,2021,25.587782,24.530241,24.576666,24.971733,25.126957,26.550404,27.884111,25.089476,26.11783
12.5882,-17.5724,Atlantic,2.214833875,28.449749,29.658104,28.598583,26.565042,2021,23.293547,20.984314,22.125668,22.90887,26.350626,27.700848,28.148588,22.51125,25.607935
12.5942,-17.9199,Atlantic,2.5420315555555555,28.538124,29.685646,28.901667,26.919756,2021,23.768991,21.991533,23.1585,23.824757,26.364582,27.29016,27.89391,23.81597,26.0128
12.61,-17.7157,Atlantic,2.572664178571429,28.560915,29.634274,28.766582,26.753788,2021,23.589596,21.521692,22.712084,23.29512,26.515625,27.16266,27.900002,23.155806,25.797342
12.612,-17.5728,Atlantic,2.18983575,28.449749,29.658104,28.598583,26.565042,2021,23.293547,20.984314,22.125668,22.90887,26.350626,27.700848,28.148588,22.51125,25.607935
12.74366666666667,-28.5015,Atlantic,2.849897804814339,27.568459,27.19536,27.447582,25.71086,2021,25.43387,24.160564,24.454748,24.524517,25.392416,26.045565,27.354353,24.622337,25.825884
12.83333333333333,103.9333333333333,Pacific,15.8,31.2118,30.87761,30.123999,28.310646,2021,27.329275,32.380966,32.759335,33.074512,34.327045,32.288635,32.704998,32.975163,31.530333
15.0,-107.0,Pacific,2.8378695652173915,29.51929,29.857958,29.309334,29.023788,2021,28.416613,27.842741,28.669165,29.047419,29.767164,29.308388,28.544113,28.330967,28.969744
16.8,-106.9,Pacific,3.496111111111111,29.390413,29.41625,29.707832,29.002983,2021,26.894192,27.244919,27.467083,27.765522,29.008709,29.001532,28.746572,27.197096,28.403593
17.27893333333333,-32.15118333333334,Atlantic,2.7914761140638444,26.626957,26.587458,26.712666,25.030119,2021,24.464153,22.707378,23.081831,23.834152,23.693708,24.592207,25.28016,23.527096,24.678156
18.2,-104.2,Pacific,3.09375,30.0505,30.808468,30.10425,29.19617,2021,26.391735,26.250807,26.942833,27.97746,29.802832,30.450766,30.138468,27.042015,28.763025
18.9,-108.8,Pacific,2.9788888888888887,28.51579,28.268267,28.683834,27.361855,2021,25.589396,24.842741,25.293083,26.45907,26.453957,28.491613,28.66774,25.602741,27.019173
20.0,-106.0,Pacific,2.772307692307692,30.042294,30.370483,28.794916,27.076532,2021,23.392054,23.484072,26.126669,27.156813,29.541874,30.501047,30.085363,25.528105,27.675018
20.9,-108.0,Pacific,2.9250000000000003,29.896498,29.793629,28.916748,26.932137,2021,23.195724,23.33883,24.0435,26.095522,27.881458,29.394999,29.282337,24.532742,26.94201
21.0,-132.0,Pacific,3.9208317958005945,24.530165,24.442379,24.514915,22.945564,2021,22.451693,21.471773,21.819164,21.267902,21.393236,23.112297,23.943588,22.267633,22.84669
21.47666666666667,-126.595,Pacific,3.3438615061310726,24.606585,23.598587,22.47225,22.293509,2021,21.236855,20.579447,21.323334,21.050106,21.525072,22.563547,24.125525,21.053535,22.202362
23.485,-117.0216666666667,Pacific,3.4616646002789655,25.70908,24.121372,21.832668,20.760683,2021,20.36101,19.863426,19.971165,19.96496,20.782873,22.71016,25.160967,20.468346,21.808891
24.0,-42.0,Atlantic,2.9149999999999996,27.409542,27.53758,26.669167,24.674597,2021,24.025686,23.70863,23.994665,24.694195,24.971375,25.613668,26.666252,23.313145,25.273207
24.16716666666667,-160.2538333333333,Pacific,3.01,26.61925,25.94637,26.024414,24.267904,2021,24.740522,23.174717,24.127083,24.770807,25.995209,26.176895,26.708708,23.413185,25.163755
24.28333333333333,-114.9833333333333,Pacific,3.1889373243116528,25.189749,24.418064,22.266167,21.54524,2021,20.206854,20.229273,19.342415,19.72617,20.611168,22.378347,24.978144,19.659513,21.712591
24.69833333333333,-114.1066666666667,Pacific,3.0910074438492483,25.240377,24.450968,22.369083,20.582258,2021,19.429516,18.786898,19.312916,20.038588,19.873667,21.578186,24.927055,20.265644,21.404596
25.98333333333333,-47.13333333333333,Atlantic,2.954285714285714,28.258749,27.971209,26.841667,25.163023,2021,24.030037,23.714674,24.4835,25.497662,25.617956,26.745766,27.621452,23.151371,25.75809
26.14,-35.19483333333334,Atlantic,2.8124520083911744,26.906334,26.83996,26.062834,24.108871,2021,22.813547,22.716894,23.026417,24.127014,23.895748,25.181452,26.177942,22.552782,24.534151
30.0,-140.0,Pacific,3.855384615384615,23.097126,22.195362,21.252832,20.410082,2021,19.576235,18.558146,19.345583,19.843172,21.093513,21.82875,23.355,17.645443,20.683435
32.16666666666666,-64.5,Atlantic,2.985199082760058,28.007416,26.650242,24.159496,22.241009,2021,21.47992,20.287418,20.000666,21.80524,25.529707,27.601652,28.56629,20.559313,23.907366
32.2,-64.5,Atlantic,2.9,28.079165,26.522781,24.098747,22.182741,2021,21.533278,20.459959,20.333,21.944395,25.281584,27.452295,28.627216,20.352957,23.905678
32.66666666666666,-29.41666666666667,Atlantic,4.35,25.491083,24.490524,22.935583,20.909111,2021,19.309204,19.139154,18.917583,21.517298,22.69646,24.093386,24.948912,19.43512,21.990286
33.36666666666667,-27.5,Atlantic,2.9729166666666664,25.237041,24.231693,22.8725,20.679153,2021,19.141935,18.815805,19.531164,21.337097,22.186209,24.024315,24.760523,19.92762,21.895422
34.0,-158.0,Pacific,3.193636363636364,25.892748,24.352781,21.116167,18.664785,2021,16.534355,16.26629,16.557917,18.915041,22.271832,24.363346,25.766651,16.815805,20.626476
34.11666666666667,-41.73333333333333,Atlantic,3.11,26.729876,25.022501,22.244331,21.056076,2021,19.676613,19.499231,19.496998,21.22504,24.141705,26.303953,26.986977,18.837864,22.601763
34.23,-120.03,Pacific,2.5625,17.622126,16.878025,16.667833,14.618386,2021,14.422822,12.7162895,13.140582,15.04758,17.539957,19.04907,18.625889,14.733387,15.921829
35.7,-40.76666666666667,Atlantic,2.9678571428571425,26.49725,25.04016,21.910666,19.813627,2021,18.59012,17.942741,17.911833,20.158024,22.535458,25.54121,26.61476,18.737984,21.774485
35.92283333333334,-26.87926666666667,Atlantic,2.6555652751315826,24.138416,23.532982,21.678915,18.897942,2021,17.125605,17.388548,18.547583,20.23613,21.78929,23.172619,24.329515,18.32359,20.76343
35.93333333333333,-5.566666666666666,Mediterranean,3.0066666666666664,21.625166,19.570848,17.695833,16.763508,2021,16.671976,16.348347,16.958834,17.857903,19.049541,20.286894,21.696573,16.42266,18.41234
36.16666666666666,15.58333333333333,Mediterranean,3.1866666666666665,25.882332,22.63218,19.371166,16.539074,2021,15.930443,15.706007,16.112833,19.54875,23.549002,26.231733,27.781853,15.23742,20.3769
37.95,-31.26666666666667,Atlantic,3.105,23.704792,22.48899,20.298248,18.139208,2021,17.01117,16.326935,16.804834,18.722542,21.329834,22.157299,24.287983,16.92258,19.849535
39.43333333333333,-23.23333333333333,Atlantic,2.873,22.80854,21.805725,19.82675,18.483994,2021,15.447378,15.4822035,16.150333,17.32996,19.87129,21.504435,23.233587,16.787458,19.060972
39.98333333333333,6.5,Mediterranean,3.2577777777777777,25.766914,23.085564,19.143583,15.254313,2021,14.44254,14.471653,15.370166,17.869556,23.184332,25.590765,26.543547,15.099839,19.651897
41.99716666666666,-158.0085,Pacific,3.0271428571428567,20.847626,17.10016,12.983832,11.885516,2021,9.287742,9.264234,9.541082,11.491827,13.014514,16.664394,22.22004,9.545524,13.653873
42.24181666666667,-19.1961,Atlantic,2.7699134028822447,20.484873,19.20476,17.091667,15.840402,2021,14.167541,14.176914,14.639576,15.764597,17.603956,19.368183,21.020685,14.173789,16.961412
45.0,145.0,Pacific,3.3052264808362373,15.2455,12.434958,8.349668,4.894946,2021,0.5819893,-0.409074,0.7506667,4.112863,10.3671665,16.426493,17.904394,-0.86819446,7.4826145
46.0,-158.0,Pacific,3.1285714285714286,14.566166,11.65254,9.1952505,8.657742,2021,7.2654023,6.4890456,7.439333,7.953064,9.560959,11.536007,15.523427,7.42043,9.771614
46.07166666666667,-129.9283333333333,Pacific,5.25703564727955,17.392208,14.78988,11.151611,9.756814,2021,9.750281,8.648065,9.36,10.624972,13.4540825,16.16242,17.928467,8.860631,12.323285
47.2434,-9.33188333333333,Atlantic,2.8271901147291607,19.10775,17.070967,14.606083,13.123291,2021,11.092136,11.497782,12.276999,13.112016,14.965333,16.925241,17.57008,11.892742,14.436703
49.566,-138.667,Pacific,2.974634146341464,13.94975,11.16445,8.903417,6.6308866,2021,7.6155643,6.6206045,7.1107497,8.365538,10.080333,12.8044615,14.780847,6.808992,9.569633
50.0,-145.0,Pacific,3.6784019415902725,13.174124,10.369194,7.9184165,6.3137364,2021,6.6102815,5.6464515,6.2095003,8.002177,9.005861,11.219096,13.279874,6.510806,8.6882925
50.00166666666667,-145.0,Pacific,3.095,13.174124,10.369194,7.9184165,6.3137364,2021,6.6102815,5.6464515,6.2095003,8.002177,9.005861,11.219096,13.279874,6.510806,8.6882925
54.5,-48.46,Atlantic,2.942720047983206,10.942166,8.674838,7.377389,4.877473,2021,4.09418,3.2601209,3.8311665,4.7585087,7.350583,9.439039,11.009192,2.839516,6.5378475
55.0,-147.2158333333333,Pacific,3.25,11.710375,8.384314,5.756833,4.2934675,2021,4.0862904,3.8054032,4.110833,6.081962,9.071208,11.084556,12.7589245,3.8604836,7.0837207
69.5,-137.9833333333333,Arctic,1.730899048197846,5.568625,0.5694021,-0.0525,,2021,,,0.29375005,0.9527173,3.2666667,11.563145,10.000806,-0.97999996,3.4647348
69.66666666666667,-138.15,Arctic,1.884756741370988,4.768208,0.32441667,-0.35,,2021,,,-0.025000006,0.9826086,4.684625,11.914394,10.108466,,4.050965
69.81666666666666,-138.3333333333333,Arctic,1.827060106431059,4.597833,0.4810833,,,2021,,,,0.89266306,5.355125,11.682903,9.793669,,5.4672127
70.0,-138.0,Arctic,1.90398895301763,4.6211247,0.46041667,,,2021,,,,0.9859238,4.918375,11.014919,9.791614,,5.298729
71.1,-139.0166666666667,Arctic,1.9953419583391834,0.991125,-0.24124998,,,2021,,,,-0.295,1.578707,4.860726,1.2611827,,1.3592485
72.51666666666667,-136.6833333333333,Arctic,2.416847930261436,-0.5047436,,,,2021,,,,,0.5482328,3.2540185,-0.014569898,,0.82073444
72.8,-159.62,Arctic,1.6675,1.217369,0.17482142,,,2021,,,,0.41,1.3890909,2.4986956,1.0965725,,1.1310915
74.63333333333334,-137.3333333333333,Arctic,2.839956586487576,-1.1456249,,,,2021,,,,,0.5570833,1.3936667,-0.36027777,,0.11121185
85.13,-150.1,Arctic,2.4526086956521738,,,,,2021,,,,,,-0.25,,,-0.25
