Lat,Long,Ocean,Cr_nmol/kg,npp_10,npp_11,npp_12,Year,npp_01,npp_02,npp_04,npp_05,npp_06,npp_07,npp_08,npp_09,npp_03,yearly_mean_npp
32.2,-64.5,Atlantic,2.9,254.74997,290.44397,364.72028,1998,425.20197,720.43964,504.91043,408.77682,417.7105,264.10266,190.52063,201.14175,,367.51987
32.66666666666666,-29.41666666666667,Atlantic,4.35,210.70259,248.43044,308.19818,1998,410.17838,577.06775,454.55627,355.02545,289.86414,292.174,254.19473,222.08998,,329.3166
33.36666666666667,-27.5,Atlantic,2.9729166666666664,252.22102,267.145,338.8573,1998,606.4908,538.36774,427.78363,375.1767,297.46332,285.3556,275.3045,248.31119,,355.6797
34.0,-158.0,Pacific,3.193636363636364,230.5483,294.45547,302.80444,1998,345.0918,498.66342,558.67694,442.54465,413.0077,317.2005,262.3472,239.5542,,354.99042
34.11666666666667,-41.73333333333333,Atlantic,3.11,268.35956,292.73648,392.2169,1998,498.6715,771.007,772.9082,520.908,366.84995,322.2516,266.17484,239.63158,,428.33777
34.23,-120.03,Pacific,2.5625,1071.8901,1446.0538,1264.3615,1998,774.5691,1248.6237,3357.5771,2426.8083,2537.9353,1246.786,1141.6182,947.4623,,1587.6078
35.7,-40.76666666666667,Atlantic,2.9678571428571425,301.98547,344.31744,400.10785,1998,474.36487,765.47437,688.59174,603.1303,479.59842,347.23642,246.74974,246.80371,,445.30548
35.92283333333334,-26.87926666666667,Atlantic,2.6555652751315826,258.58646,251.61436,333.07257,1998,420.10226,781.25616,529.1141,407.58536,380.13593,352.16714,305.88635,269.36115,,389.8984
35.93333333333333,-5.566666666666666,Mediterranean,3.0066666666666664,749.8339,766.79047,586.796,1998,730.2439,1037.1884,776.1393,837.81146,929.289,977.61414,963.21814,881.17163,,839.64514
36.16666666666666,15.58333333333333,Mediterranean,3.1866666666666665,430.62872,424.08905,522.21497,1998,496.5366,505.80884,568.443,479.96017,498.03073,392.21655,303.00452,343.58902,,451.3202
37.95,-31.26666666666667,Atlantic,3.105,332.53897,339.06192,453.9316,1998,460.1475,896.0208,1047.2775,715.60046,564.6862,432.9969,338.80142,353.30225,,539.48773
39.43333333333333,-23.23333333333333,Atlantic,2.873,386.2772,355.6185,351.97342,1998,375.898,992.2179,594.7354,450.73868,396.52237,342.70227,308.75204,317.31033,,442.97693
39.98333333333333,6.5,Mediterranean,3.2577777777777777,426.1712,376.68893,494.88257,1998,457.4431,635.51874,572.15326,522.0304,496.51675,405.06964,335.54214,351.35294,,461.21542
41.99716666666666,-158.0085,Pacific,3.0271428571428567,452.99542,463.89694,360.3767,1998,221.27003,390.54575,472.74985,405.7385,769.3729,715.4477,406.9823,395.694,,459.5518
42.24181666666667,-19.1961,Atlantic,2.7699134028822447,404.837,330.8887,379.96008,1998,373.09137,679.8346,594.6057,891.9967,791.6447,680.68054,462.9247,576.83716,,560.6637
45.0,145.0,Pacific,3.3052264808362373,1143.763,386.7983,226.46294,1998,,221.857,257.20013,933.2161,1261.1975,1210.556,1121.3479,1303.0392,,806.5438
46.0,-158.0,Pacific,3.1285714285714286,465.07346,325.4604,176.33836,1998,163.79155,270.99112,380.29544,459.84338,609.9838,528.0551,453.7747,509.2602,,394.80612
46.07166666666667,-129.9283333333333,Pacific,5.25703564727955,350.80267,258.4277,177.4838,1998,266.3983,400.90115,482.6587,518.94135,412.71887,472.41876,425.93152,414.1347,,380.0743
47.2434,-9.33188333333333,Atlantic,2.8271901147291607,704.0113,429.26233,298.41974,1998,223.00803,394.4967,567.9137,1436.8204,1344.159,1328.4409,889.1806,807.51404,,765.74786
49.566,-138.667,Pacific,2.974634146341464,300.5425,229.84161,,1998,165.2575,301.73126,404.33902,457.77942,336.1784,472.02496,428.34735,298.81802,,339.48602
50.0,-145.0,Pacific,3.6784019415902725,329.58548,178.02731,,1998,161.10371,281.0165,313.99658,477.7975,724.763,626.4157,708.14417,519.0417,,431.98917
50.00166666666667,-145.0,Pacific,3.095,329.58548,178.02731,,1998,161.10371,281.0165,313.99658,477.7975,724.763,626.4157,708.14417,519.0417,,431.98917
54.5,-48.46,Atlantic,2.942720047983206,378.1166,246.18172,,1998,,172.25227,313.3705,650.8131,1529.7362,877.7724,992.9654,620.524,,642.4147
55.0,-147.2158333333333,Pacific,3.25,416.36673,173.75449,,1998,,239.50668,385.42133,548.49384,690.7824,689.4212,1033.0426,855.22144,,559.1123
69.5,-137.9833333333333,Arctic,1.730899048197846,,,,1998,,,,2143.4407,3817.004,3873.4133,1880.9061,1609.0963,,2664.772
69.66666666666667,-138.15,Arctic,1.884756741370988,,,,1998,,,,2290.3777,3796.3513,3683.804,1627.7543,1445.6057,,2568.7786
69.81666666666666,-138.3333333333333,Arctic,1.827060106431059,,,,1998,,,,3097.2515,3589.5205,3438.825,1629.435,904.6536,,2531.937
70.0,-138.0,Arctic,1.90398895301763,,,,1998,,,,2712.7378,3754.6482,3823.673,1882.8894,984.8331,,2631.7563
71.1,-139.0166666666667,Arctic,1.9953419583391834,,,,1998,,,,316.39923,635.04596,2099.9414,892.49884,454.82465,,879.742
72.51666666666667,-136.6833333333333,Arctic,2.416847930261436,,,,1998,,,,247.06557,273.11176,435.46683,392.8831,,,337.1318
72.8,-159.62,Arctic,1.6675,,,,1998,,,,,,996.37524,547.8564,255.50705,,599.9129
74.63333333333334,-137.3333333333333,Arctic,2.839956586487576,,,,1998,,,,,,,,,,
85.13,-150.1,Arctic,2.4526086956521738,,,,1998,,,,,,,,,,
-67.29,163.536,Southern Ocean,3.835823175579897,,,,1999,477.71628,116.03111,,,,,,,,296.8737
-67.189,145.721,Southern Ocean,3.7810159689477536,,,,1999,,,,,,,,,,
-67.1,167.36,Southern Ocean,3.858050465689068,,,754.8581,1999,232.12337,100.378975,,,,,,,,362.4535
-63.963,-66.242,Southern Ocean,3.8113168770861883,115.97835,163.8933,252.24768,1999,151.89946,99.12968,45.07198,,,,,,,138.03674
-59.611,148.64,Southern Ocean,3.78023700507115,104.18118,153.32578,188.47186,1999,134.21835,91.31404,60.31067,,,,42.331264,61.370266,,104.440414
-59.6,-67.92,Southern Ocean,3.63,139.8732,281.3819,239.67223,1999,306.16092,131.5804,76.13939,,,,55.845627,93.653244,,165.53836
-59.6,-67.919,Southern Ocean,3.71209750575196,139.8732,281.3819,239.67223,1999,306.16092,131.5804,76.13939,,,,55.845627,93.653244,,165.53836
-54.83,-95.68,Southern Ocean,3.6659999999999995,212.85817,242.24112,393.934,1999,344.3671,156.87422,108.55892,85.475655,,,85.296036,156.58052,,198.46509
-53.583,149.298,Southern Ocean,3.489904376667043,202.1779,257.32913,284.90616,1999,400.18576,260.8033,125.607666,63.01813,,,103.97066,223.49141,,213.4989
-53.2,-118.13,Southern Ocean,3.6333333333333333,217.21376,285.875,254.07751,1999,271.1623,166.67093,125.88899,92.93866,,,106.0043,150.71027,,185.61575
-50.99,-72.04,Southern Ocean,3.71,,,,1999,,,,,,,,,,
-49.906,141.931,Southern Ocean,3.3225,237.96797,270.17963,354.2675,1999,457.93802,308.34314,159.18002,130.9208,,99.75696,129.21687,179.64316,,232.74138
-49.393,150.389,Southern Ocean,3.244285714285714,278.19635,280.412,514.61,1999,444.76505,508.26074,195.54733,127.662544,,104.425865,171.62999,221.64674,,284.71564
-47.0,141.9,Southern Ocean,3.514688225129975,379.21255,447.06042,421.9797,1999,553.55505,392.7881,287.28204,209.59703,166.73143,151.65167,180.8615,232.9059,,311.23868
-46.97,141.93,Southern Ocean,2.9738178106991984,379.21255,447.06042,421.9797,1999,553.55505,392.7881,287.28204,209.59703,166.73143,151.65167,180.8615,232.9059,,311.23868
-45.7,153.5,Southern Ocean,3.4626901228000735,647.0015,689.2227,744.2864,1999,794.42596,818.3264,462.10205,302.58774,168.13606,207.46185,220.96745,326.83105,,489.21356
-41.9,-35.43,Atlantic,2.9048153040828515,603.4867,896.4081,989.8735,1999,1209.6683,533.1743,499.83926,369.59613,282.10004,243.44476,285.08798,344.64725,,568.8479
-40.4,153.9,Pacific,3.1583256230805192,904.30225,1073.2164,1197.5343,1999,682.83417,475.26044,573.38354,479.88565,356.19107,351.97107,547.0813,1031.2821,,697.5402
-40.36,-31.04,Atlantic,2.926442647019276,783.2646,786.7189,881.3258,1999,918.94025,458.12552,436.90735,406.3386,354.67297,282.1883,324.68686,472.00623,,555.016
-40.3,153.5,Pacific,4.81,787.12396,996.9796,1135.1364,1999,562.1775,463.38718,731.44336,491.28363,346.191,333.5742,527.69415,1022.09045,,672.462
-34.67,154.55,Pacific,3.504695380939145,746.8535,617.41895,496.12253,1999,333.23273,538.2306,392.1169,456.9464,438.36047,554.56573,651.0591,879.87946,,554.9806
-32.5,-175.0,Pacific,3.9383774735489814,418.40625,309.25323,294.85776,1999,281.48325,233.41379,240.3148,280.5022,297.43643,348.5894,428.11304,571.8547,,336.7477
-32.5,180.0,Pacific,3.126575779524156,451.35327,458.17374,414.5022,1999,364.36676,295.03992,319.70035,372.29337,371.84177,450.51425,478.8946,653.6211,,420.9365
-30.0,155.0,Pacific,3.1625591137119584,481.12595,417.55914,393.78876,1999,265.38864,251.0541,302.7597,395.35416,428.4509,436.35382,489.72238,629.3396,,408.2634
-30.0,160.0,Pacific,3.2097407291094324,528.6607,454.5239,394.38834,1999,283.45886,305.4099,331.9958,438.36557,573.69183,498.04303,514.96436,715.77057,,458.1157
-30.0,165.0,Pacific,3.6301483198021893,566.63275,455.02795,378.1737,1999,265.36557,237.15686,251.61705,312.39777,378.56598,465.17502,518.03467,800.8946,,420.822
-30.0,170.0,Pacific,3.4696973419068704,579.46936,406.1821,406.87326,1999,271.65155,251.89188,237.855,298.1472,364.2846,448.76273,501.05484,670.545,,403.33798
-30.0,175.0,Pacific,3.1924015710686833,507.1373,361.86115,324.47586,1999,243.02219,249.0878,231.7354,254.87572,355.9751,445.09167,495.54236,643.22327,,373.8207
-26.25,-103.96,Pacific,3.295,161.98079,109.65629,112.33172,1999,98.71672,92.6419,110.67256,156.33182,179.07652,231.57863,239.20074,177.56596,,151.79579
-23.72578333333333,-24.92083333333333,Atlantic,2.8862909263908265,189.97955,218.46352,190.63466,1999,190.10951,123.85825,130.93636,159.72826,199.39261,260.83133,242.62154,225.94537,,193.86372
-21.56666666666667,-114.3,Pacific,4.699999999999999,168.72397,161.48372,157.08284,1999,139.0104,133.11238,120.54129,137.88808,154.3957,174.99503,157.21999,152.63936,,150.64479
-21.38333333333333,-114.2833333333333,Pacific,5.114285714285714,165.32591,145.95067,179.16728,1999,138.3934,130.54018,133.10887,140.9795,155.91315,179.2997,159.1571,174.03836,,154.71582
-16.819,-72.841,Pacific,2.6566666666666667,3039.595,3197.3206,2983.4333,1999,4042.9688,2823.3027,2507.5344,2244.5618,1696.0857,1393.637,1627.4102,1883.6028,,2494.4958
-15.999,-76.998,Pacific,3.76,1619.1364,1717.455,1185.3857,1999,479.67706,685.381,1094.1504,693.35004,556.36707,832.5955,703.29474,1974.6903,,1049.2257
-14.0,-99.0,Pacific,3.5985996122424173,452.19952,443.42004,470.81012,1999,314.02365,329.0613,399.7072,319.00952,318.50748,385.6337,410.0696,436.48264,,388.99316
-14.0,-77.06,Pacific,5.3475,1907.9124,2664.263,2956.0938,1999,1911.3317,1664.9019,2813.461,2146.927,1957.6183,1056.5438,1401.5872,1885.5726,,2033.2919
-13.666,-76.785,Pacific,2.766666666666667,2876.5972,3493.0303,5969.0747,1999,3859.041,5893.2104,4068.163,2882.671,1717.3097,1261.3138,1671.1423,2121.985,,3255.776
-12.363,-77.0,Pacific,2.1550000000000002,2971.786,3835.1797,4992.2544,1999,6876.392,4443.86,3848.0005,3688.2454,1974.5067,1506.3295,1856.6439,1565.004,,3414.382
-12.0481,-78.3143,Pacific,2.633326026071368,3515.8992,3245.702,2176.7183,1999,3930.978,2130.9949,2755.7954,2882.8376,1685.0586,824.3628,1725.2856,1590.0481,,2405.7893
-12.0471,-77.4325,Pacific,2.342040085557373,2074.9714,3633.324,2769.3447,1999,5770.853,5102.355,3424.259,3480.9294,2018.283,1273.0479,1763.3005,1284.9055,,2963.2341
-12.0451,-77.657,Pacific,2.7913146662115818,1965.2003,3799.7397,2624.192,1999,4216.5015,4690.532,3786.4207,3433.7244,1702.1017,1155.3588,1777.3727,1308.4333,,2769.0525
-12.0449,-77.3761,Pacific,2.746059475986703,2074.9714,3633.324,2769.3447,1999,5770.853,5102.355,3424.259,3480.9294,2018.283,1273.0479,1763.3005,1284.9055,,2963.2341
-12.0448,-78.1669,Pacific,3.607777993342297,3429.46,3345.7046,2394.0823,1999,4477.2886,2315.3901,3111.3245,3115.6787,1809.0099,929.46344,1843.9341,1566.8008,,2576.194
-12.0446,-77.7099,Pacific,2.525425829219805,1974.1686,3725.8167,2563.045,1999,4073.8923,3783.24,3982.7766,3291.1284,1785.1976,1195.5524,1750.7936,1336.0337,,2678.3313
-12.01,-79.2,Pacific,3.5559957419451718,1591.0557,1351.1587,1108.9193,1999,746.38696,1137.5471,1241.069,1311.9626,1225.8007,832.1091,931.3167,961.881,,1130.837
-11.9999,-84.0,Pacific,3.472942293926747,732.10284,682.4164,693.2731,1999,719.0568,471.17654,450.9796,698.8687,587.43536,622.6044,718.0696,625.01263,,636.45416
-10.67,-25.01,Atlantic,2.9176770642337257,201.27643,204.9957,188.87947,1999,174.2573,146.5788,136.43953,138.37187,156.73676,185.55775,209.39594,249.93402,,181.12941
-10.001,-78.38,Pacific,1.9833333333333332,2265.5366,3936.1272,2937.8855,1999,6520.6973,3538.9255,3541.7114,2859.4697,2303.053,1678.3417,2741.281,1382.6855,,3064.156
-9.999,-79.134,Pacific,3.022,1882.3236,4557.686,3726.5132,1999,2309.2644,2743.814,4216.2495,2410.699,1734.8267,1346.9241,1780.1555,1267.867,,2543.302
-9.922,-80.224,Pacific,3.42,1142.5007,2329.8855,1481.188,1999,1857.71,568.10333,1766.9277,1026.7845,779.26697,785.42255,1077.4414,1461.353,,1297.8712
-9.0,-85.833,Pacific,4.12,700.12994,664.365,759.53973,1999,616.129,564.22144,621.2747,806.17535,690.61176,746.58093,688.5921,815.5797,,697.5636
-8.41,-24.98,Atlantic,2.829815369967665,268.45288,222.72646,214.11613,1999,210.94319,167.89954,176.33792,187.12103,192.0609,291.84488,281.41342,344.71863,,232.51225
-8.0,-79.845,Pacific,2.3633333333333333,2705.5256,2801.6545,3008.1528,1999,3752.0996,4054.7407,3584.5208,2886.2905,1506.687,1418.5481,1891.7396,1734.0171,,2667.6345
-3.583,-85.833,Pacific,3.9299999999999997,1084.6471,914.7068,800.7496,1999,896.24023,644.10333,874.23566,673.1024,771.8599,670.42053,770.2111,719.245,,801.77466
-2.9625,-25.6148,Atlantic,2.595360888888889,315.28336,359.14133,347.45816,1999,361.99902,310.45523,273.38504,278.75937,303.68246,342.72873,469.60797,467.05658,,348.14157
1.68,-25.01,Atlantic,2.7292743130922723,330.3932,336.4741,340.54297,1999,432.05008,360.67493,391.5823,275.4198,381.92978,647.8829,465.81586,398.91534,,396.51648
2.433333333333334,-102.0,Pacific,4.3,391.91678,563.2289,557.1422,1999,551.4569,440.1028,402.70587,418.69785,430.00848,517.1896,532.88824,451.49783,,477.89413
11.83333333333333,-103.8333333333333,Pacific,3.1154545454545457,401.60187,283.1849,486.8825,1999,308.61154,294.18143,251.27383,263.53928,303.55716,288.37177,338.0235,363.96097,,325.74442
12.0325,-28.9805,Atlantic,2.606471166666667,357.177,413.0869,472.7491,1999,545.0939,468.70486,529.4612,500.26776,381.6363,362.64423,368.77612,384.95764,,434.95956
12.5882,-17.5724,Atlantic,2.214833875,1083.7294,1023.1441,1961.9714,1999,4008.419,8415.713,8802.571,5355.8247,858.0455,1562.5021,3164.2332,572.03253,,3346.199
12.5942,-17.9199,Atlantic,2.5420315555555555,484.06717,861.79156,1241.1819,1999,3848.5137,4736.233,7145.745,2623.1877,684.42566,1415.8562,1270.2445,572.7272,,2262.1794
12.61,-17.7157,Atlantic,2.572664178571429,620.76044,1060.3247,1277.6887,1999,3900.2756,7331.047,7950.753,3566.9224,746.6394,1377.816,2620.04,591.9965,,2822.2056
12.612,-17.5728,Atlantic,2.18983575,1083.7294,1023.1441,1961.9714,1999,4008.419,8415.713,8802.571,5355.8247,858.0455,1562.5021,3164.2332,572.03253,,3346.199
12.74366666666667,-28.5015,Atlantic,2.849897804814339,440.93134,424.67645,522.5334,1999,621.0607,498.55457,538.21875,517.8488,412.90878,424.11288,394.59695,429.37167,,474.98312
12.83333333333333,103.9333333333333,Pacific,15.8,,,,1999,,,,,,,,,,
15.0,-107.0,Pacific,2.8378695652173915,330.1385,284.47754,301.66388,1999,252.50359,263.11008,275.22174,273.2679,280.31805,266.01733,260.6224,363.21298,,286.41397
16.8,-106.9,Pacific,3.496111111111111,326.09467,462.01633,355.91608,1999,280.49286,285.52826,321.16885,338.64224,290.28033,359.6475,308.45905,362.3449,,335.50827
17.27893333333333,-32.15118333333334,Atlantic,2.7914761140638444,298.66788,288.15714,373.3092,1999,823.5658,596.0258,446.4523,397.70578,432.99332,410.31735,364.06387,319.7188,,431.907
18.2,-104.2,Pacific,3.09375,468.61667,325.60883,735.1314,1999,426.04456,561.69476,819.08386,1612.8337,515.3298,521.9204,340.09265,399.56677,,611.44763
18.9,-108.8,Pacific,2.9788888888888887,324.61383,287.0443,365.20154,1999,376.0614,405.75577,508.62552,480.15897,439.30255,344.27414,260.9695,321.53745,,373.95862
20.0,-106.0,Pacific,2.772307692307692,923.48956,736.3879,1618.3997,1999,1496.8115,4594.964,3815.0532,4334.351,1037.8911,432.42413,377.7356,1706.7832,,1915.8446
20.9,-108.0,Pacific,2.9250000000000003,281.0696,295.8362,538.87256,1999,523.6666,548.2534,576.6221,564.39526,548.334,327.82532,297.7026,432.44406,,448.6383
21.0,-132.0,Pacific,3.9208317958005945,228.00934,230.51479,251.71268,1999,313.96146,319.2021,325.3631,283.40778,282.86688,290.28903,244.99036,234.79536,,273.19208
21.47666666666667,-126.595,Pacific,3.3438615061310726,259.8713,239.70293,341.88776,1999,368.8116,366.79507,342.78156,270.42474,259.80624,261.95178,222.30995,238.07004,,288.40115
23.485,-117.0216666666667,Pacific,3.4616646002789655,276.6802,416.18066,394.03934,1999,423.30728,326.61502,334.02676,325.55353,344.95078,334.16245,343.10138,318.1927,,348.8009
24.0,-42.0,Atlantic,2.9149999999999996,181.68498,207.90935,209.28012,1999,304.8189,224.1836,229.15602,194.96248,170.90192,178.24509,161.01784,180.92134,,203.91652
24.16716666666667,-160.2538333333333,Pacific,3.01,198.01428,238.41153,275.22626,1999,296.62903,297.09796,322.346,289.1725,265.14447,243.66476,233.86641,219.59431,,261.7425
24.28333333333333,-114.9833333333333,Pacific,3.1889373243116528,410.98395,384.8381,411.68192,1999,375.09683,478.7658,451.32147,639.87854,580.44434,452.9946,381.16928,386.90512,,450.3709
24.69833333333333,-114.1066666666667,Pacific,3.0910074438492483,393.97644,375.204,413.27896,1999,426.11884,450.69577,586.598,750.62897,524.25757,395.17346,556.6326,466.49442,,485.36902
25.98333333333333,-47.13333333333333,Atlantic,2.954285714285714,151.8589,193.36572,254.41092,1999,293.23557,237.31186,198.33133,154.1304,154.95087,131.97887,141.29668,157.03513,,187.99147
26.14,-35.19483333333334,Atlantic,2.8124520083911744,145.0744,210.68655,277.83417,1999,333.59702,347.20328,239.3319,192.54247,185.65314,204.73792,194.14291,156.38583,,226.10811
30.0,-140.0,Pacific,3.855384615384615,256.35333,241.8349,295.55096,1999,271.95056,366.4428,351.31873,241.2552,303.51675,309.72675,268.30917,279.9976,,289.6597
32.16666666666666,-64.5,Atlantic,2.985199082760058,200.51816,266.17908,280.74197,1999,307.85565,508.4394,567.23535,338.8368,259.46628,189.91344,167.51982,162.84294,,295.41354
32.2,-64.5,Atlantic,2.9,174.41605,249.43506,295.9326,1999,321.8584,488.16818,537.5609,371.04062,258.1624,198.93236,184.12595,171.19994,,295.53024
32.66666666666666,-29.41666666666667,Atlantic,4.35,215.68362,293.1612,345.47873,1999,430.28134,510.22485,383.00925,300.97852,278.71887,256.3277,189.8331,180.42003,,307.647
33.36666666666667,-27.5,Atlantic,2.9729166666666664,222.28308,319.37418,336.78925,1999,419.1718,527.2982,449.33023,324.85938,279.1555,269.98627,210.72934,191.86862,,322.80417
34.0,-158.0,Pacific,3.193636363636364,236.3912,296.5328,308.92468,1999,400.995,542.55237,420.5872,393.93362,380.51886,416.3276,312.80643,255.42314,,360.4539
34.11666666666667,-41.73333333333333,Atlantic,3.11,224.168,307.35013,431.76053,1999,418.77695,507.2502,465.1517,363.38434,368.26825,267.47174,181.12482,154.45499,,335.37833
34.23,-120.03,Pacific,2.5625,1530.5878,1210.155,1047.686,1999,761.7001,1819.8656,2306.1443,1512.2393,2051.375,2011.2157,1894.1626,1364.3949,,1591.775
35.7,-40.76666666666667,Atlantic,2.9678571428571425,221.48338,280.62115,377.81638,1999,444.2324,554.68005,584.41534,380.16586,362.45148,306.5924,199.54921,183.27965,,354.11703
35.92283333333334,-26.87926666666667,Atlantic,2.6555652751315826,248.58655,371.23004,348.0071,1999,498.4169,518.0082,480.67285,432.00455,426.11768,329.3669,277.42072,263.55777,,381.2172
35.93333333333333,-5.566666666666666,Mediterranean,3.0066666666666664,907.8928,617.83466,487.6546,1999,558.4553,757.54266,850.2379,1168.84,1099.1646,1169.7072,1086.3922,864.385,,869.8279
36.16666666666666,15.58333333333333,Mediterranean,3.1866666666666665,373.6267,516.42993,502.95132,1999,565.03265,838.01556,895.38226,683.61475,475.89023,385.78342,371.0549,302.71692,,537.318
37.95,-31.26666666666667,Atlantic,3.105,354.15872,402.31802,508.92307,1999,466.41168,798.3235,668.7195,456.41562,491.96448,438.7464,336.78192,337.79282,,478.23233
39.43333333333333,-23.23333333333333,Atlantic,2.873,365.0717,422.80264,471.5531,1999,436.3232,598.1383,561.2894,516.1265,506.6667,403.31253,369.2756,338.78632,,453.57687
39.98333333333333,6.5,Mediterranean,3.2577777777777777,389.95322,384.49362,382.21573,1999,449.76352,660.0904,670.07404,661.17004,526.724,449.59695,348.9225,310.48477,,475.7717
41.99716666666666,-158.0085,Pacific,3.0271428571428567,603.0944,377.51837,336.67026,1999,285.32547,323.82208,434.79913,682.34814,1008.3609,1001.4397,458.4923,415.91336,,538.8894
42.24181666666667,-19.1961,Atlantic,2.7699134028822447,532.3425,483.9492,366.44214,1999,378.02023,626.53516,1006.18835,889.6725,682.25183,670.578,710.5135,580.0573,,629.68646
45.0,145.0,Pacific,3.3052264808362373,835.3873,451.99664,225.10751,1999,,,569.4989,800.87646,756.69543,797.8337,1084.3646,977.0763,,722.093
46.0,-158.0,Pacific,3.1285714285714286,433.0269,253.33455,143.62523,1999,184.9564,311.912,284.7264,461.46396,440.2492,595.321,592.32587,534.78107,,385.0657
46.07166666666667,-129.9283333333333,Pacific,5.25703564727955,649.3853,319.61295,204.50822,1999,196.40137,328.41113,384.53586,461.9769,560.63086,1049.786,753.14453,741.1158,,513.59174
47.2434,-9.33188333333333,Atlantic,2.8271901147291607,701.4547,416.45114,250.44353,1999,214.0125,550.90356,757.03894,1707.5164,1173.4335,1025.6213,1045.3966,816.8674,,787.1944
